error,peso1,peso2,peso3,bias
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591244384703662806e-01,2.387517054654008097e-01,5.384463723159907955e-01,1.000000000000000000e+00
